# GM,diameter,a,e,i,om,w,ma
,,3.539301441690985,.568714327637854,15.30462698794076,179.6299185991975,154.219453037641,6.950708178874592
,,3.60328142190863,.5753279137768729,15.40528193605396,179.5073325093614,154.0793970125158,2.339584320598842
,,3.5399689569418089085672,0.5687302569766289339625,15.308543661944190361623,179.6270623155098,154.2717704299316,354.0431894928307
,,3.143688003695274,.6886420878908622,31.97414822324667,205.260324700398,179.5749493037745,173.3233983417518
,,3.884580691385404,.7569889079339783,10.14995410674742,200.6742212337838,271.195626982121,268.9376528785303
,,4.036024685630038,.3743328662518365,4.414588652425596,36.41662900757949,310.4845017183517,14.07438983684087
,,2.931145003353188,.6923075240469339,19.43778560277115,65.48656866890643,150.4503987384923,152.5246186387263
,,3.1720851510391,.8325032627208268,10.24010577749047,93.82650011598992,345.8255533591199,3.795118810452619
,,3.565794859683088,.3376969980866255,18.87067563442112,117.2984388251147,4.434294754739013,330.8895691917819
,1.7,3.926947567548183,.5787482775254646,22.39796481094947,98.92935707190566,15.07100270915987,319.1779090137033
,,3.426864023868714,.3806646545095143,10.23692292442821,312.5636888548852,3.514162933336794,54.5948488979252
,,3.422250471846395,.3797273022751771,10.24005100770656,312.6706695170379,3.341503759615148,9.74101651092603
,,3.60435568477783,.4895520712375712,15.22601869028518,348.3073702668507,190.1589408985868,65.67247854038634
,,4.023138681375808,.2006421522188538,12.78921743525425,75.45300166630444,222.2129949479117,269.6149605216499
,,3.881478604679902,.4453981827522461,9.041436182146274,359.9337103867218,151.553500355743,75.9650919006954
,,3.942173923836579,.6896427560080348,12.88188017450858,125.6220203162006,246.775468211001,328.2702281929764
,,3.340405073382431,.4902641963700699,18.15111883029338,226.7762235271592,10.47601370348449,96.63232652209203
,,3.650899120893209,.3524985789349789,11.52342456088668,231.0999732549801,107.8498576799406,283.5274593993728
,,3.115912187967301,.5012808687157333,8.123236745874344,150.1166166164597,180.7488669398854,79.06311142185532
,,3.483960606402716,.4861384208099029,11.41304174484816,230.0691667642714,39.61551751853901,48.41420200276599
,,2.857550537038149,.7267415359671936,5.145942506794817,7.132259941130999,345.4241539176374,247.734280321977
,,4.138496310761236,.4175597146857165,27.04952720729196,346.9458965413959,38.3163287585471,226.3797729215846
,,3.342305999439978,.4369516486843072,14.73038573928028,43.51510912458283,9.287938918038224,64.50318672376011
,,3.545328755145044,.6637644632691145,20.70960946173405,15.49778451072043,1.329461349227417,23.90406126761667
,,3.689455615477498,.4804474350021011,46.34724001499503,55.06956731516844,357.1744426757099,121.285903467966
,,3.587440335763946,.4993857905736375,6.523769574684617,49.89290679585816,90.17063707324975,196.6064446717
,,4.161836111096829,.1763056288704916,7.918129864391853,31.06590398312002,115.2055164295503,192.1664164833571
,,3.924735359307809,.3782472818322429,26.10875388016393,157.9788902746235,223.9882742583603,343.5061648752472
,,3.398994831218408,.5628127299863855,14.64331737697453,112.5105066625227,308.7215566462854,343.8288473171559
,,4.025472405010516,.2469915801096556,12.32785601829468,133.0706575801076,42.3875959257247,81.35623270864485
,,4.482771767537313,.3345199989231166,14.63497612534351,56.14551156485062,53.42485645037063,356.3117364353791
,,3.037327334760674,.4090272614185136,11.27642868827392,75.05137493669618,26.91663608905688,255.8516007870289
,,3.817996464780973,.2519116580093193,11.51834129576492,179.7669218239004,358.4832026793052,198.761403122069
,,4.000387079773747,.3148400266881949,8.895852024854797,204.5184378848083,333.8842248554525,171.5620787171421
,,3.727546306163059,.5087712718889918,16.33377594385024,245.688697836539,119.3665805413004,311.9377767096116
,,3.737042261350042,.3525013694107034,16.15499172813248,252.4685926826884,20.40128745482515,190.5158954906732
,,3.163221896406786,.2527781196003774,1.26513907168384,51.65730767655864,325.0874020776336,207.9600705783461
,,4.464164365888056,.6316548361498424,11.31875143664899,256.1246512172597,220.3612856279761,165.6048491379466
,,3.867068464040567,.4501319645263105,23.52493992821157,74.95220577193484,352.0995201777944,115.3957896890042
,,4.88441297988186,.6188715697106489,20.74244932053037,306.2377241941247,111.473113930239,291.3982198761471
,,5.643675589150758,.3141331711681838,32.12853959439605,181.1320399524953,250.6365642910514,313.4810940777998
,,3.831379500785076,.3585752873074576,7.638086544517654,87.77137427374707,284.234854272704,44.38012655206297
,,4.947112710570793,.2042131382581726,2.267626444055058,354.3328820338426,90.31567868723677,293.4236481373438
,,4.011837030648198,.4662892068735632,21.08549942714007,318.5278557190417,316.3026248516925,260.0068001583065
,,4.02024180957102,.2864225541364503,15.98605184169928,78.82002759643746,176.4035616509313,157.0924132301564
,,3.995189934096721,.6234222264034647,13.72815426052222,56.64080994614673,44.33956542540266,254.3951546948035
,,5.982464274635912,.6411612168497145,6.367796542417012,207.7882343574147,209.9127515514211,348.2993975447121
,,2.777132763603163,.8161461212438361,8.434120261243669,240.646140121099,64.04040549093841,25.86784564803349
,,3.730334457750246,.4064797230434751,13.2934987453533,73.75685831794287,44.88900702277459,350.7850180892973
,,3.489671874808641,.5095517978606823,23.50698982523187,219.5609750848955,30.84361594866725,8.968092364785022
,,3.056785145079541,.6724112480844789,10.38105210892936,190.9962851138974,343.2826818694117,127.8103955029519
,,3.469309011750889,.4125583951342929,4.940348956269786,146.8956372024383,230.8727177836223,72.49581816010924
,,4.670271970644078,.3119069854691572,32.5641515653615,130.0946217215172,221.0233767504911,315.9487196491851
,,3.038171340994558,.6682848667905783,18.26904883121086,279.7297880481631,179.6814432740759,144.4048013387077
,,4.621105579995913,.417937535578262,27.64178305459467,81.44894038170409,124.2007783347942,269.6119651110424
,,3.755425051066341,.4336173942170644,20.24394193539759,207.8783782203701,117.7936252286737,235.9627599102964
,,4.397398984216789,.2088043835288372,6.74623638637479,126.3448348260112,25.82897843772859,333.8007068722156
,,2.725734249446032,.3421712179073474,15.90312237027258,51.99141863645769,256.503595389284,40.45679881807635
,,3.685599054648147,.5935048395532496,15.73693835496121,351.9811657692145,15.61411176427704,277.4742674832356
,,3.58712027563139,.3895433798507963,6.322909897948778,298.5350695282509,58.5954912929043,226.7175100490325
,,6.935517744284216,.8154028826429843,29.07941912183574,218.014288416019,171.1690205549158,340.9807027646734
,,3.029643301537498,.5869803961071717,14.47117649895024,113.3508576070025,26.3154858427866,27.70540769579519
,,3.892018761323937,.3737711207200287,25.14768852090738,220.9723222594372,346.5743929575982,38.74106137934061
,,4.252984092256914,.6460250873419684,14.69119860325759,344.7112831800904,32.72047022939254,4.291673197608478
,,3.530638137479349,.3406654846482401,3.428624522383274,5.02305763230571,97.981897318142,26.97388510911166
,,3.289612129307083,.593340592152269,5.368572547606922,245.2515244345748,96.85229934475858,49.07618697347723
,,4.500552653575659,.4788745947714996,15.61947101587327,129.7282037379597,357.3621023774294,25.01418726774724
,,7.191228867303572,.4357123741276014,6.616953800893018,249.0732547573166,224.1950473824662,178.2257018567919
,,6.752133832256525,.4676709227926323,2.859390575049124,225.6726172565459,211.4735307269304,258.9287363567192
,,6.968155447042075,.3897439217303679,6.85629997988744,9.58987952180934,35.03287325067492,313.0851201369799
,,4.452472789080105,.4524759832592989,18.27698987243619,111.8580020084505,25.96317864451423,204.8797727588265
,,32.54239111656612,.9750961432178844,136.3989718929838,320.4310687697371,20.18419247403626,2.752522689919114
,,4.365458461614423,.4406543954050188,15.8372786239001,81.36224547445791,38.45497584089328,345.9178045818462
,,5.764489300657059,.7139327785605359,21.56993959079301,349.2710118560676,173.1337161256061,128.5522522498439
,,5.365502135274508,.2689146425028647,14.49768128450595,214.3382662174946,206.1270848504977,337.882906256283
,,3.86562476228263,.5035597506028568,16.72552685432161,276.3780968083573,152.299858194571,31.26031126991301
,,3.692177533782286,.434489728510642,6.687257607039748,15.51970739217313,238.1043404804568,89.99035752539631
,,3.575652894261562,.3993528168141439,5.054679258305331,346.2607570432411,5.962040527449206,347.5341382241625
,,4.511788051435455,.4180949726414225,11.77968038734452,131.4963398852575,104.8350120016027,169.8047538742992
,,4.862122716926783,.1735992815756038,4.721092122703737,87.18681736250591,26.01457121473731,302.3911492658
,,4.135988441888949,.4856289687883189,14.46397486293796,161.2660714405355,21.93427367660663,306.4583294924047
,,3.674251407664149,.3770294128158784,11.86185539968332,144.3029434801524,202.8746192053472,295.2766595020429
,,4.511663294761228,.6209279165176597,24.49718721600884,186.442100153618,177.2960744652221,85.29802546334702
,,4.116636663848381,.4250816595299637,17.04300543321733,284.064024930847,24.75328033972087,53.48679163767009
,,4.169912976012595,.2711309933257436,16.31497142059208,139.1393883057111,188.9302857897938,67.19333761344302
,,3.080369144645585,.675731025694528,5.931193203668197,69.33537785916175,9.07083295435246,69.88938348531532
,,6.104016307190428,.6470324176593757,19.06843818435085,303.4835297180721,180.9163354554754,267.2726801511126
,,4.559094493906344,.4286430750700019,5.947114846128064,241.0127663326594,175.9569171618763,159.5367979216103
,,6.134671544190597,.5866790307732885,24.31511289897226,91.86135847460775,318.8532030068392,241.1813565566464
,,3.633081622570356,.4194117873134738,9.068789033848768,78.44949892335507,41.42004462535565,145.0564378015245
,,3.200457816378064,.5945159337133528,19.08579830143665,315.4433206774755,233.2695181857633,93.32923040155927
,,5.34619021727364,.6148858445354058,21.10619366261328,7.753923633840101,73.39251957014193,144.7267214666961
,,3.500996289985007,.4766148304370646,25.20190850752831,263.6728926403126,350.0391146770822,247.2037544483845
,,3.483974345562507,.3086498338162394,10.26285033683837,98.28317734340308,131.8141910799904,53.34698974552212
,,3.490149795441779,.4124291387296715,8.021703046418468,57.11739421429378,95.6185967471979,20.81860875784021
,,4.374297125826094,.2816991785328096,10.47987945365816,271.6823291893438,323.3724956046396,290.9625648555138
,,2.693829385406803,.6935659912631029,5.696048531869208,95.85773751664347,222.6776890391691,50.81830905711588
,,5.686867067769541,.5874165509761219,10.61823649922945,355.7835668129545,189.3997252327268,52.78658314190221
,,4.266480939437351,.2303736703896931,6.03650115888251,121.8288234294521,208.6065627048943,133.0452669069061
,,5.075365482838383,.510044617709389,7.073940527108933,348.2103489555744,356.4178652009083,152.0550162115239
,,3.24242453122023,.5736690225142744,2.755225804968824,60.70933050243937,329.5873764184833,13.33459911796664
,,4.633220816615219,.6938190378706937,11.46725358224853,242.2315274183746,144.761768217117,41.42664751037582
,,3.103787800641322,.5983818250467446,8.36454804929226,341.4979980172862,.765737085533966,64.88160787070399
,,5.811752503133373,.6749097828234322,4.426149458100404,158.1651257873864,222.0265785189658,283.831572742359
,,6.684374346671094,.3649325960395934,4.834818929053013,63.19581188685714,334.4248714351929,54.9505959452418
,,4.45596757780371,.6061423186521362,17.64874808562196,11.41324622536948,50.89216715579534,71.24916773761011
,,4.167181386714572,.4245520248661888,13.17662008697087,9.05926263872758,31.23129727691645,34.73601471583552
,,2.188733847548295,.1152813110815312,4.968467931420725,279.289629231254,144.2038387061511,262.9818168698719
,,,1.0,71,330,261,
,,,1.0,110,170,17,
,,,1.0,44,214,82,
,,,1.0,36,356,23,
,,,1.0,32,38,47,
,,,1.0,110,310,240,
,,,1.0,106,271,178,
,,,1.0,19,33,246,
,,,1.0,121,180,79,
,,,1.0,4.0,301.8,34.9,
,,,1.0,54,155,342,
,,,1.0,117.0,110.7,88.0,
,,,1.0,120,315,202,
,,,1.0,65,321,277,
,,,1.0,140,70,50,
,,,1.0,119,2,85,
,,,1.0,117,174,84,
,,,1.0,35,185,197,
,,,1.0,6.9,322.9,73.6,
,,,1.0,124,114,62,
,,,1.0,41,352,298,
,,,1.0,137,321,358,
,,,1.0,106.3,213.2,114.2,
,,,1.0,110,282,300,
,,,1.0,16.0,303.7,181.0,
,,,1.0,75.3,135.1,331.4,
,,,1.0,20,180,87,
,,,1.0,16.40,151.04,159.71,
,,,1.0,30,89,313,
,,,1.0,111.00,116.94,103.89,
,,,1.0,65.0,88.7,25.0,
,,,1.0,99,106,56,
,,,1.0,125.3,176.3,27.3,
,,,1.0,143.60,97.61,79.61,
,,,1.0,176.48,187.63,32.44,
,,,1.0,23,150,210,
,,,1.0,7,264,165,
,,,1.0,155,291,348,
,,,1.0,131,217,90,
,,,1.0,76.0,300.7,81.0,
,,,1.0,103,289,182,
,,,1.0,55,126,91,
,,,1.0,103.979,104.255,189.392,
,,,1.0,81,192,140,
,,,1.0,155.679,268.809,356.691,
,,,1.0,13.251,257.529,194.597,
,,,1.0,7.335,187.551,183.281,
,,,1.0,69,117,258,
,,,1.0,130,316,137,
,,,1.0,138.0,106.7,91.0,
,,,1.0,170.866,292.873,245.728,
,,,1.0,51.65,295.89,129.84,
,,,1.0,16,329,42,
,,,1.0,99,305,352,
,,,1.0,115.0,155.7,200.0,
,,,1.0,32.592,93.807,24.529,
,,,1.0,149.592,125.424,21.398,
,,,1.0,42.46,356.20,287.70,
,,,1.0,18.6,55.1,174.5,
,,,1.0,32.370,181.436,100.866,
,,,1.0,42,212,94,
,,,1.0,110.94,341.21,119.60,
,,,1.0,104.883,31.237,255.673,
,,,1.0,64.612,24.948,89.367,
,,,1.0,118.539,233.034,331.895,
,,,1.0,6.135,43.144,331.778,
,,,1.0,150.451,171.342,307.671,
,,,1.0,87.914,169.921,12.072,
,,,1.0,128.080,335.962,59.414,
,,,1.0,21.494,298.844,24.802,
,,,1.0,8.4,229.5,155.9,
,,,1.0,37.196,81.001,287.436,
,,,1.0,61.7,219.7,237.4,
,,,1.0,79.461,93.001,300.190,
,,,1,33.015,86.562,33.450,
,,,1.0,158.697,86.053,310.675,
,,,1.0,103.893,232.696,156.087,
,,,1.0,144.381,3.215,109.813,
,,,1.0,82.972,302.691,109.524,
,,,1.0,100.928,241.316,99.162,
,,444.4285714,0.999986,60.6784,276.6339,350.6128,-0.0020500
,,,1.0,96.738,177.835,87.810,
,,,1.0,65.424,272.598,330.300,
,,,1.0,34.969,358.443,81.913,
,,,1.0,63.204,283.754,78.134,
,,,1.0,93.589,286.018,59.117,
,,,1.0,169.094,70.282,151.384,
,,,1.0,109.424,325.886,109.524,
,,,1.0,138.37,302.81,164.95,
,,,1.0,4.375,193.294,309.637,
,,,1.0,55.270,17.281,59.434,
,,,1.0,88.646,56.916,27.161,
,,,1.0,148.838,131.903,6.309,
,,,1.0,130.028,18.102,331.380,
,,,1.0,77.095,314.393,10.403,
,,,1.0,23.792,271.052,187.891,
,,,1.0,18.326,230.120,99.461,
,,,1.0,124.260,211.044,104.752,
,,,1.0,112.948,189.201,328.043,
,,,1.0,2.280,70.302,26.250,
,,,1.0,134.415,9.633,119.047,
,,,1.0,47.1417,49.2966,151.4855,
,,,1.0,100.857,150.849,230.291,
,,,1.0,94.535,236.381,17.828,
,,,1.0,67.083,36.644,245.668,
,,,1.0,132,303,285,
,,,1.0,12.828,217.677,268.690,
,,,1.0,68.300,234.213,36.771,
,,,1.0,175.126,83.553,301.727,
,,,1.0,79.084,143.007,273.928,
,,,1.0,85.668,351.868,115.480,
,,,1.0,72.497,359.747,88.571,
,,,1.0,127.089,123.388,104.859,
,,,1.0,139.152,247.411,100.879,
,,2.6647634,0.84763,7.865,76.263,178.699,1.1535042
,,163.4553928,0.999249,40.7338,178.2930,329.1226,0.0
,,3.1533844,0.786119,1.5517,134.4673,225.0161,-0.0071988
,,,1.0,148.555,111.944,260.375,
